,name,time,perc
2877,Ed1e,516.6375666666667,0.006550916725552894
2878,girl4,516.3577333333334,0.006547368464679168
2879,oante,515.87775,0.006541282320253769
2880,Lac0ta,515.8535166666667,0.006540975043820749
2881,m3tso,515.7662,0.006539867876535612
2882,JuanTapMe,515.69345,0.006538945413241162
2883,BpersonW,515.5376,0.006536969249606248
2884,THE_BIG_AFRO,515.3031166666667,0.006533996022552498
2885,BotiSteve,515.0936499999999,0.006531340004526231
2886,Jackterminator,514.9592500000001,0.006529635824914219
2887,AcronymMc,514.38255,0.006522323322070103
2888,Jevri,514.2799833333333,0.0065210227861905974
2889,NEmath09,514.2521500000001,0.0065206698620894005
2890,CableNewsNetwork,514.13555,0.006519191384836712
2891,Xray105,514.0496166666667,0.006518101758090736
2892,BaguetteJean,513.8602833333333,0.006515701028875398
2893,Evantill,513.2909333333333,0.006508481723353815
2894,MeninaMascara,513.23735,0.006507802291626059
2895,Cinderby,512.8464666666667,0.0065028459269880915
2896,Klemenator,512.7889999999999,0.0065021172549516015
2897,NeilTycho,512.4748,0.006498133227912206
2898,PsyBob,511.33658333333324,0.006483700745491157
2899,Teekhay,511.21320000000003,0.006482136256197043
2900,llZeusll,511.12635000000006,0.006481035006202226
2901,Tylerthepilot,511.12091666666663,0.006480966112036362
2902,chriszar,510.9990166666666,0.0064794204312721895
2903,Gopnik_Tachanka,510.95481666666666,0.006478859979346216
2904,mr_snowman_BTW,510.6902,0.006475504664403264
2905,opelnicke,510.48619999999994,0.006472917963206455
2906,LOUBER,510.3294,0.006470929753659106
2907,Fr0D0Swaggins,510.1055,0.00646809072229653
2908,pery94,509.97700000000003,0.006466461354140697
2909,Zeddy92,509.63424999999995,0.0064621153157328245
2910,etudeoflife,509.1783,0.00645633391175888
2911,Jaanb,509.09189999999995,0.0064552383677225844
2912,epaw,509.0733,0.006455002521436994
2913,eb_miner,508.6521666666667,0.006449662589587243
2914,AutumnRainfall,508.6497833333334,0.006449632369140254
2915,OnurV2,508.5676833333334,0.0064485913487076175
2916,Meow_Lord,508.5223666666666,0.006448016737551233
2917,TheLupillo,508.2134999999999,0.006444100336686915
2918,Bejno,508.11881666666665,0.00644289976074745
2919,Stryker1000,508.0174166666668,0.006441614018093743
2920,Gabrielcheats,507.3073,0.0064326098042136425
2921,chaotickingex,507.2658333333335,0.006432084010702398
2922,Mateo123123,506.99769999999995,0.006428684104750251
2923,Diaxminator,506.8675333333333,0.006427033603414706
2924,Satherath,506.8292666666667,0.006426548385608508
2925,HippityHop123,506.4818666666667,0.006422143385629237
2926,ApplausePlease,506.3141166666667,0.006420016331091175
2927,Sonicbolt456,506.2416333333334,0.00641909724910548
2928,katie5385,506.17190000000005,0.006418213036866309
2929,EchoKeks,505.81959999999987,0.006413745905338682
2930,Conkdrinkr,505.52161666666666,0.0064099675041378885
2931,Alvariker,505.4013833333334,0.00640844295655343
2932,Rainer54,505.0391000000001,0.006403849237279328
2933,MeatyCh0de42,504.6556166666666,0.00639898670395928
2934,WinsDominoes,504.6015000000001,0.006398300509614017
2935,Neveroth,504.5489333333334,0.006397633969125886
2936,PRThomas,504.49013333333346,0.00639688839054563
2937,Daruwu,504.3468666666667,0.0063950717824175435
2938,xSatvrn,503.8030333333333,0.006388176025877357
2939,mian77,503.30365,0.006381843891240106
2940,Ropson_,503.2238166666666,0.006380831611931878
2941,Rugato_YT,502.79588333333334,0.0063754054567089005
2942,NystyRy,502.6728,0.006373844771387133
2943,Mosshadow95,502.3518499999999,0.006369775154969897
2944,Coco_man,502.34004999999996,0.006369625532057535
2945,D_CHI_THERAPIST,502.2107,0.006367985385980049
2946,Thebuild,501.70163333333335,0.006361530467568668
2947,Hamoos2051,501.68881666666675,0.00636136795341668
2948,JSP_gaming_YT,501.6004166666667,0.006360247049564729
2949,turtlepig84,501.5406333333333,0.006359489002408441
2950,Avokadas,501.4019333333333,0.0063577302991927685
2951,_Cedar,501.3179999999999,0.006356666032262447
2952,GenderPretender,501.17921666666666,0.006354906272387789
2953,NovaPixels,500.81028333333336,0.006350228231726633
2954,omic8,500.8063499999999,0.006350178357422511
2955,Kyyteo,500.69145000000003,0.006348721436013133
2956,Dobyboy52,500.5292666666666,0.0063466649662953095
2957,LatvianPig,500.3022833333332,0.0063437868385502645
2958,SalC1,500.14838333333336,0.006341835400735616
2959,Scooberto,500.0926333333333,0.006341128495874233
2960,Autocorrecting,499.5536166666667,0.006334293814223419
2961,DixonTM,498.52083333333337,0.006321198216750983
2962,notarget328,498.4763999999998,0.0063206348061798446
2963,Wholesomchap,498.42688333333336,0.006320006939410589
2964,DarthMetool,498.42169999999993,0.006319941215221683
2965,KoreanHorangi,498.12128333333345,0.006316131959578509
2966,Nadeem460,497.56081666666665,0.006309025293904793
2967,SjArmoney,497.46321666666665,0.00630778773490083
2968,Alusim,497.06913333333347,0.0063027907945578145
2969,JadenASAP,496.77623333333327,0.00629907684955514
2970,9tdf,496.33861666666667,0.006293527910558033
2971,Nickcosti1,496.1173666666667,0.006290722480951202
2972,nerdy205,496.05423333333334,0.0062899219561036905
2973,Mingyu331,495.9262000000001,0.00628829850523818
2974,BestPhilly101,495.7921833333335,0.0062865991862575
2975,FallenMao,495.42521666666676,0.006281946082748403
2976,Keyda,495.37463333333335,0.006281304690744128
2977,FoolishHeart,495.3502833333333,0.006280995934988529
2978,pvoll,495.2232833333333,0.006279385586694436
2979,BKizHEREtoSTAY,494.67690000000005,0.006272457496389294
2980,Celeki,494.56941666666665,0.0062710946176296346
2981,connerAMD,494.4723,0.006269863187247789
2982,Mindphoenix,494.26514999999995,0.006267236544341323
2983,Fez248,494.05718333333334,0.0062645995461768
2984,Human69,493.74623333333335,0.0062606567288378415
2985,tomley199,493.71443333333343,0.006260253507768928
2986,trixievsfw,493.4660833333335,0.00625710445265997
2987,Internetgamer_,493.16884999999996,0.0062533355613900434
2988,pogg3rs,493.05378333333334,0.0062518765266626935
2989,_VOJTA_,492.96321666666654,0.006250728149677115
2990,TheMonsterNash2,492.89820000000003,0.0062499037443365345
2991,Obama_Cat,492.71608333333336,0.00624759452178935
2992,JMasterBuild,492.67749999999995,0.006247105288679006
2993,MrMe20,492.6035333333333,0.0062461673981633655
2994,buggibaby,492.15585,0.006240490814760794
2995,C3X,492.1105166666666,0.006239915992272615
2996,NRKE,491.51566666666656,0.006232373349101431
2997,Not_A_Hitman,490.89588333333324,0.006224514553561749
2998,bakazz,490.44666666666666,0.006218818527633843
2999,Gareth_Owen,490.0680833333332,0.006214018125862151
3000,LeaveToNeverland,489.74491666666665,0.006209920402315901
3001,TheInfInventor,489.59041666666667,0.006207961356556554
3002,feihtthief,489.44798333333335,0.006206155315018325
3003,graspingdock0,489.33538333333337,0.00620472755739695
3004,Dominick01,488.98221666666666,0.006200249436615873
3005,MasterMeeMee,488.15975000000003,0.006189820635091357
3006,Kyumaa,487.99856666666653,0.0061877768452813595
3007,Bob_swagman,487.83248333333336,0.006185670923923012
3008,Rufusb3000,487.81096666666656,0.006185398094572922
3009,j_h2,487.1675833333335,0.006177240053208515
3010,Ganvyr,487.09790000000004,0.006176356474964734
3011,M2Kool,486.91668333333337,0.006174058664334595
3012,Gqlaxy,486.67789999999997,0.006171030913677186
3013,TnTirk,486.6051666666666,0.0061701086617145335
3014,Communisme_,486.60158333333334,0.006170063225378153
3015,_sdz,486.50489999999996,0.00616883728962303
3016,nyaNezt,486.49895,0.006168761844171457
3017,DebandLogan,486.23898333333324,0.006165465490799903
3018,SubzeroSpartan7,486.03843333333333,0.0061629225352851005
3019,BaffaDoo,485.50131666666675,0.0061561119454591594
3020,BaseballBoi07,485.21848333333327,0.0061525256448619475
3021,77Toid77,484.88541666666663,0.006148302390228206
3022,Linthora,484.75411666666656,0.006146637518330455
3023,selo920,484.7146333333333,0.006146136873303067
3024,Equation_n,484.66625,0.006145523377096014
3025,lewdthigh,484.32025,0.006141136128987702
3026,SpeedRacer12,483.9273999999999,0.00613615482719767
3027,micbarlow,483.9261333333333,0.0061361387659810895
3028,Astavion,483.7024166666667,0.006133302059268283
3029,Viktisen,483.20714999999996,0.006127022123584919
3030,Gzbu,483.0970000000001,0.006125625431737724
3031,Mikipiker,482.9922166666666,0.006124296788729197
3032,Jonathan6D,482.7065,0.006120673927731087
3033,SlenderMcEnder,482.5032666666666,0.006118096947796945
3034,RedstoneRobbie,482.27198333333337,0.006115164296448245
3035,SiriusBl_,481.72015000000005,0.006108167100645441
3036,_Itsm3sammy_,481.5620833333334,0.006106162829881509
3037,liliansta1,481.35551666666663,0.006103543583587942
3038,ECJu,481.25656666666674,0.006102288906708413
3039,Lukeyman7,481.111,0.0061004431347923245
3040,DerBock98,480.96128333333326,0.00609854474125875
3041,Vexz,480.91445000000004,0.0060979508989088315
3042,142iq,480.83248333333336,0.006096911569130571
3043,Sonya2021,480.29319999999996,0.006090073506171001
3044,HuskerKid,480.213,0.006089056577563237
3045,AidanHook,479.9861999999999,0.00608618077446796
3046,ffeather_,479.81174999999996,0.006083968764547455
3047,SirTankBall,479.7423166666668,0.006083088356280635
3048,ACLL,479.64526666666677,0.006081857771225977
3049,fang64,479.2653333333333,0.006077040251578716
3050,LampBank,479.2186,0.006076447677219579
3051,danuts,478.8590666666667,0.006071888827692002
3052,butterize,478.80095,0.0060711519137154266
3053,PolarBearITS,478.6294333333333,0.006068977098191214
3054,LStens,478.44296666666656,0.006066612718044981
3055,TreyPseudo,478.3967,0.006066026060976164
3056,CheekyWolf25,478.37146666666666,0.006065706104635317
3057,Tvu_,478.3316999999999,0.006065201866967376
3058,mikefam,478.1346499999999,0.006062703291129968
3059,BusinessSN,478.08036666666663,0.006062014983466733
3060,totallyshadical,477.65880000000004,0.006056669556990258
3061,alex2464,477.6038499999999,0.006055972796055136
3062,T3XYB0Y,477.2165833333333,0.006051062290417143
3063,Xorjt1243,476.9619333333334,0.006047833351888874
3064,SSGANTHONY,476.84383333333324,0.006046335854774445
3065,escca,476.4151500000001,0.006040900189620599
3066,ItMustBeFate,476.34635000000003,0.006040027811962067
3067,Ninjawolf0,476.1733333333333,0.006037833976576112
3068,not_a_cactus_,476.1576166666666,0.006037634690691424
3069,MelonBush,476.0380666666667,0.0060361188077106475
3070,crack_feind,475.8043499999999,0.006033155301919564
3071,StampyKat1,475.47056666666657,0.006028922960018545
3072,Erge,475.25500000000005,0.006026189594554534
3073,PigletPLa,474.92389999999995,0.00602199127707285
3074,TeZiX,474.02363333333335,0.0060105759787193545
3075,RoomyGruffalo,473.8357666666667,0.0060081938467021635
3076,Multako,473.5746166666666,0.006004882488773012
3077,Falchonhand,473.2824,0.006001177208374023
3078,IBimsAgain,473.1169166666666,0.00599907889496037
3079,Futh,472.96515,0.005997154507615752
3080,tussusooja69,472.9544166666666,0.0059970184099384025
3081,Leguas9h,472.02200000000016,0.0059851954525482545
3082,Lukemag,471.9442000000001,0.005984208955719275
3083,puffymud21,471.68551666666673,0.0059809288748961
3084,Stijntje_GMS,471.63865000000004,0.005980334609882584
3085,r7e,471.54328333333336,0.005979125369339435
3086,Thedood56,471.32030000000003,0.0059762979612257025
3087,lassseeeee,471.2033833333333,0.005974815468668871
3088,Toast_Blyat,471.17381666666654,0.00597444056606077
3089,Aqueee,470.89551666666665,0.00597091174771238
3090,ThatRaf,470.82810000000006,0.005970056910593011
3091,ArcanFire,470.6087,0.005967274938815659
3092,Norby_ewe,470.51880000000006,0.005966135015101968
3093,ToxicLittleBoy,470.4054166666667,0.005964697324886127
3094,Osaries52,470.2654,0.005962921926458481
3095,0xAAAAAAAA,470.1195166666667,0.005961072139238247
3096,brmbota,469.8758833333333,0.005957982891027875
3097,Schingar,469.7598666666666,0.0059565118103880885
3098,yakesor,469.65165,0.005955139633029358
3099,mini_bomba,469.50643333333335,0.005953298299081009
3100,sgtasstard,469.42686666666674,0.0059522894010815355
3101,crafter0323,469.21226666666666,0.005949568292861755
3102,Sehhann,469.09316666666666,0.005948058115839501
3103,LT_Corsa,468.95058333333327,0.005946250172315097
3104,Musiciant,468.76115000000004,0.0059438481751089775
3105,lachlan443,468.6636833333334,0.00594261230675939
3106,TheDillex,468.63660000000004,0.005942268892589063
3107,SubScribbleYT,468.61848333333324,0.005942039174925587
3108,TheGreatFrank,468.14228333333335,0.005936001002818136
3109,CaptainHowdy23,468.0837666666667,0.005935259016878431
